Id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2993,2018-11,Maryland,1988,1,3979,7150,137,40,0,3,1,0,61,153,1,71,20,0,0,0,0,23,55,0,1,0,13684
2994,2018-11,Massachusetts,11027,0,4334,3194,532,178,0,1,0,0,6,1,0,0,0,0,0,0,66,39,7,6,1,0,19392
2995,2018-11,Michigan,17114,9,11474,17534,596,210,0,0,3,2,7,384,1,73,21,1,0,0,15,15,1,0,0,0,47460
2996,2018-11,Minnesota,9891,19827,6691,10900,704,291,0,0,0,0,159,356,0,23,12,1,0,0,12,15,2,0,0,0,48884
2997,2018-11,Mississippi,1569,0,7650,11816,379,1352,0,15,14,1,1673,1731,1,3,1,0,0,0,13,9,2,0,1,0,26230
2998,2018-11,Missouri,1935,0,19158,21908,1551,2158,0,8,14,3,1532,1485,8,180,26,2,0,0,58,63,2,2,3,0,50096
2999,2018-11,Montana,990,0,2727,4603,274,251,10,5,13,0,436,757,1,29,13,0,0,0,1,3,0,0,0,0,10113
3000,2018-11,Nebraska,3951,68,198,2964,32,7,0,0,0,0,6,66,0,7,2,0,0,0,0,5,0,0,0,0,7306
3001,2018-11,Nevada,1765,0,4806,3132,349,270,0,1,0,0,335,128,1,0,0,0,0,0,0,0,0,0,0,0,10787
3002,2018-11,New Hampshire,1123,0,5051,3514,95,0,155,0,20,0,0,21,0,61,5,2,0,0,0,2,0,0,0,0,10049
3003,2018-11,New Jersey,0,0,3297,3769,150,0,0,0,0,0,0,0,0,0,0,0,0,0,65,51,1,1,4,1,7339
3004,2018-11,New Mexico,958,0,5731,5331,604,536,0,8,12,0,514,586,8,41,0,0,0,0,3,6,0,0,0,0,14338
3005,2018-11,New York,2707,2190,8290,18315,1436,228,0,1,0,2,50,50,8,16,55,1,1,1,277,295,31,7,8,0,33969
3006,2018-11,North Carolina,21929,0,2159,18381,927,288,0,22,19,0,2172,2050,11,0,0,0,5,4,7,16,1,0,0,1,47992
3007,2018-11,North Dakota,463,0,1655,3274,147,115,4,1,3,0,74,107,0,0,0,0,0,0,4,13,1,0,0,0,5861
3008,2018-11,Ohio,12779,392,25372,26274,1615,1241,1,13,12,3,1140,932,3,40,22,1,0,0,23,26,2,1,2,0,69894
3009,2018-11,Oklahoma,3635,0,12669,14074,1240,1915,9,10,13,1,1987,2059,10,0,0,0,0,0,42,37,11,0,4,0,37716
3010,2018-11,Oregon,4518,415,14426,12344,0,5,2,0,0,0,0,0,0,118,49,1,0,0,0,0,0,0,0,0,31878
3011,2018-11,Pennsylvania,22376,0,49328,20463,24,0,231,0,0,0,0,0,0,625,121,0,0,0,0,0,0,0,0,0,93168
3012,2018-11,Puerto Rico,0,0,2611,227,130,30,0,1,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,3014
3013,2018-11,Rhode Island,0,0,1020,727,121,166,0,0,0,0,6,5,0,23,35,7,0,0,12,5,1,1,5,0,2134
3014,2018-11,South Carolina,3681,119,10229,9329,891,946,1,13,7,2,1017,682,5,113,15,0,0,0,19,12,1,0,0,0,27082
3015,2018-11,South Dakota,1139,0,2637,4907,216,166,0,3,4,0,136,239,0,0,0,0,0,0,2,5,1,0,1,0,9456
3016,2018-11,Tennessee,19447,0,27015,22267,2998,0,0,0,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,71786
3017,2018-11,Texas,29090,0,44763,43276,3437,9604,0,92,43,2,6652,4579,36,51,3,0,0,0,73,98,9,3,2,0,141813
3018,2018-11,Utah,10423,73,3989,5599,325,0,0,1,3,1,255,327,0,183,53,34,0,0,0,0,0,0,0,0,21266
3019,2018-11,Vermont,0,0,1094,1690,120,54,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2964
3020,2018-11,Virgin Islands,66,0,42,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117
3021,2018-11,Virginia,1263,79,22204,19747,3138,0,0,0,0,0,0,0,0,36,11,0,0,0,0,0,0,0,0,0,46478
3022,2018-11,Washington,14217,52,20113,19136,5557,1389,3,16,13,7,1260,1056,31,509,133,16,0,0,866,782,111,32,17,0,65316
3023,2018-11,West Virginia,1806,0,6450,10648,330,424,9,12,10,0,1062,1880,0,16,0,0,0,0,25,21,1,0,1,0,22695
3024,2018-11,Wisconsin,11651,0,14769,17342,939,41,1,0,1,8,145,402,7,87,40,1,0,0,0,12,0,0,0,0,45446
3025,2018-11,Wyoming,369,5,1933,2532,144,121,0,5,3,0,133,182,2,0,0,0,0,0,4,7,1,1,0,0,5442
3026,2018-10,Alabama,23244,1,5218,5918,229,279,0,10,14,1,1154,1000,4,0,0,0,0,0,25,22,4,0,0,0,37123
3027,2018-10,Alaska,141,11,3034,3245,327,286,0,2,0,0,326,257,2,43,40,0,0,0,32,18,3,0,1,0,7768
3028,2018-10,Arizona,5078,429,9886,6427,980,594,0,14,6,2,1264,671,9,133,11,0,0,0,35,17,3,0,1,0,25560
3029,2018-10,Arkansas,4415,597,4312,6792,220,347,97,12,22,0,1100,1812,2,0,0,0,0,0,9,20,1,0,1,3,19762
3030,2018-10,California,42223,0,32567,23213,2738,0,0,0,0,0,518,351,13,0,0,0,0,0,0,0,0,0,0,0,101623
3031,2018-10,Colorado,7004,0,15101,13079,1111,935,0,0,0,0,0,0,0,303,53,0,0,0,0,0,0,0,0,0,37586
3032,2018-10,Connecticut,6875,413,4575,1979,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14477
3033,2018-10,Delaware,138,0,1420,1512,92,98,0,2,1,0,17,11,1,49,0,0,0,0,50,22,4,1,0,0,3418
3034,2018-10,District of Columbia,116,0,81,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203
3035,2018-10,Florida,13921,0,40226,16671,2912,2018,1,64,26,2,4052,1448,6,774,94,3,0,0,158,114,26,63,49,0,82628
3036,2018-10,Georgia,17241,0,10007,8856,444,526,0,17,16,0,1930,1503,9,2,0,0,0,0,14,9,5,0,0,0,40579
3037,2018-10,Guam,0,0,120,41,8,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,180
3038,2018-10,Hawaii,1201,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1204
3039,2018-10,Idaho,7265,3,3034,5025,255,194,0,6,6,1,366,617,3,46,6,0,0,0,9,18,0,0,1,0,16855
3040,2018-10,Illinois,13700,194077,17916,10755,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237224
3041,2018-10,Indiana,28925,0,15032,12352,1151,719,8,7,12,2,506,513,12,58,5,0,0,0,48,20,8,6,2,0,59386
3042,2018-10,Iowa,6315,6201,173,2700,23,1,2,0,1,0,1,47,0,27,10,1,0,0,2,13,1,0,0,0,15518
3043,2018-10,Kansas,2136,15,4223,4884,428,300,0,4,3,0,587,379,9,37,6,1,0,0,19,32,0,0,0,0,13063
3044,2018-10,Kentucky,394208,0,7065,8001,360,523,7,18,12,1,1713,1615,4,4,3,0,0,0,10,22,1,1,0,0,413568
3045,2018-10,Louisiana,2014,190,8073,10567,591,537,1,13,12,1,1134,1212,4,0,0,0,0,0,30,29,3,1,0,0,24412
3046,2018-10,Maine,532,0,2565,5428,251,182,2,0,1,0,105,170,6,19,6,3,0,0,20,9,0,0,0,0,9299
3047,2018-10,Mariana Islands,0,0,5,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
3048,2018-10,Maryland,2240,0,4020,5112,124,29,0,2,1,0,64,148,0,82,32,0,0,0,0,26,37,1,1,0,11919
3049,2018-10,Massachusetts,10864,0,3750,2632,446,151,2,0,0,0,4,5,0,1,4,0,0,0,64,37,6,1,2,0,17969
3050,2018-10,Michigan,19282,13,8259,11649,508,171,1,3,6,0,11,289,0,122,18,0,0,0,15,21,0,0,1,1,40370
3051,2018-10,Minnesota,11735,22314,5041,14232,517,350,0,0,5,0,155,516,2,39,24,1,0,0,29,30,1,1,1,0,54993
3052,2018-10,Mississippi,2028,0,6049,6638,324,350,0,22,11,1,1555,1375,4,0,1,0,0,0,12,5,1,1,2,0,18379
3053,2018-10,Missouri,2328,0,15963,17163,1320,1126,0,11,15,2,1533,1327,6,196,26,1,0,0,69,66,7,1,1,1,41162
3054,2018-10,Montana,1178,0,2293,5246,189,248,3,1,10,0,422,1133,3,20,8,2,0,0,5,10,0,0,1,0,10772
3055,2018-10,Nebraska,3780,188,119,2172,16,2,0,0,1,0,7,57,0,9,0,0,0,0,0,7,0,0,0,0,6358
3056,2018-10,Nevada,2236,0,3731,2051,272,200,0,0,1,0,343,136,1,0,0,0,0,0,0,0,0,0,0,0,8971
3057,2018-10,New Hampshire,1232,0,4238,3494,35,1,224,0,12,0,0,14,0,101,6,4,0,0,0,3,0,0,0,0,9364
3058,2018-10,New Jersey,0,0,3710,2806,158,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,3,0,1,1,6718
3059,2018-10,New Mexico,703,0,4655,3993,458,259,0,11,8,0,483,605,3,95,0,0,0,0,11,9,1,0,1,0,11295
3060,2018-10,New York,3170,2449,8258,16163,1010,201,0,0,0,2,58,52,3,29,67,2,5,3,373,386,19,10,12,1,32273
3061,2018-10,North Carolina,20798,0,1392,12065,724,220,0,15,15,1,2064,2121,11,0,0,0,5,5,4,35,3,0,0,0,39478
3062,2018-10,North Dakota,556,0,1487,3700,113,85,10,2,4,0,69,141,0,0,0,0,0,0,7,13,1,0,0,0,6188
3063,2018-10,Ohio,12733,809,18401,15830,1139,996,0,19,8,1,1090,624,5,59,13,1,0,0,44,28,5,0,1,0,51806
3064,2018-10,Oklahoma,4383,0,8849,8803,919,996,1,17,14,2,1840,1700,6,0,0,0,0,0,58,41,9,1,1,1,27641
3065,2018-10,Oregon,5442,44,11776,10088,0,6,4,0,0,0,0,0,0,162,69,0,0,0,0,0,0,0,0,0,27591
3066,2018-10,Pennsylvania,23850,0,41412,14583,27,0,248,0,0,0,0,0,0,674,152,0,0,0,0,0,0,0,0,0,80946
3067,2018-10,Puerto Rico,0,0,2419,193,94,34,0,1,0,0,15,2,1,0,0,0,0,0,0,0,0,1,0,0,2760
3068,2018-10,Rhode Island,0,0,947,646,79,163,0,0,0,0,0,2,0,8,33,5,0,0,19,9,0,2,1,0,1914
3069,2018-10,South Carolina,5205,236,7002,6023,596,352,0,10,8,0,1001,674,6,123,10,0,0,0,21,11,1,0,0,0,21279
3070,2018-10,South Dakota,1258,0,1882,5208,154,145,0,2,3,0,134,221,1,0,0,0,0,0,0,11,4,0,0,0,9023
3071,2018-10,Tennessee,18915,0,20286,13725,1303,0,0,0,0,0,0,0,0,61,10,2,0,0,0,0,0,0,0,0,54302
3072,2018-10,Texas,30568,0,34646,31100,2972,2239,3,56,43,4,6274,4160,33,47,2,0,0,0,98,85,14,4,8,0,112356
3073,2018-10,Utah,11644,124,2615,3619,269,0,0,1,1,0,268,428,0,166,54,26,0,0,0,0,0,0,0,0,19215
3074,2018-10,Vermont,0,0,1100,1948,107,53,2,0,0,0,0,2,0,0,0,0,0,0,7,15,0,0,0,0,3234
3075,2018-10,Virgin Islands,101,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
3076,2018-10,Virginia,1781,72,17662,13511,2438,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,35497
3077,2018-10,Washington,13545,61,14925,11932,2387,775,1,10,11,0,1204,1206,23,528,138,12,0,0,820,785,87,38,17,0,48505
3078,2018-10,West Virginia,2113,0,5250,6998,292,380,10,6,11,0,985,1405,1,16,1,3,0,0,24,24,3,0,1,0,17523
3079,2018-10,Wisconsin,9121,0,11766,14833,801,47,0,0,0,5,129,305,3,84,31,4,0,0,0,13,0,0,0,0,37142
3080,2018-10,Wyoming,478,8,1442,2172,102,115,2,2,3,0,140,257,0,0,0,0,0,0,12,6,0,0,1,0,4740
3081,2018-09,Alabama,19471,0,4978,5832,241,271,0,15,6,0,1037,795,5,0,0,0,0,0,26,24,5,0,0,0,32706
3082,2018-09,Alaska,212,5,2105,2554,225,165,0,0,1,0,191,118,0,46,44,0,0,0,16,16,1,0,0,0,5699
3083,2018-09,Arizona,9651,398,10298,6638,1096,654,0,19,7,1,1190,538,6,117,9,0,0,0,21,20,4,0,0,0,30667
3084,2018-09,Arkansas,4265,472,3987,5257,247,320,55,18,17,0,1024,1362,3,0,0,0,0,0,19,22,2,1,0,1,17072
3085,2018-09,California,34638,0,29772,23788,2977,0,0,0,0,0,447,347,6,0,0,0,0,0,0,0,0,0,0,0,91975
3086,2018-09,Colorado,6491,0,14546,12061,1022,933,2,0,0,0,0,0,0,250,42,0,0,0,0,0,0,0,0,0,35347
3087,2018-09,Connecticut,5777,544,4151,1782,499,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12754
3088,2018-09,Delaware,154,0,1187,1225,73,53,0,0,2,0,10,6,0,43,0,0,0,0,59,28,3,0,0,0,2843
3089,2018-09,District of Columbia,119,0,78,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203
3090,2018-09,Florida,14805,0,38313,14646,2945,1734,2,73,22,0,3769,1316,6,670,102,0,0,0,140,111,26,70,53,1,78804
3091,2018-09,Georgia,14708,0,10387,7060,476,455,0,21,12,2,1751,1158,7,1,0,0,0,0,34,19,5,1,0,0,36097
3092,2018-09,Guam,0,0,77,24,11,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,120
3093,2018-09,Hawaii,971,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,975
3094,2018-09,Idaho,6119,1,3217,4776,212,211,0,3,6,0,389,527,3,48,12,0,0,0,9,20,2,3,8,0,15566
3095,2018-09,Illinois,12726,189108,16749,9393,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228695
3096,2018-09,Indiana,25056,0,13687,10201,1068,610,11,6,9,0,468,425,10,47,4,0,0,0,78,86,15,3,3,0,51787
3097,2018-09,Iowa,5640,5583,132,2391,33,2,0,0,1,0,1,47,0,18,5,1,0,0,0,6,1,0,0,0,13861
3098,2018-09,Kansas,1380,12,4043,4326,421,279,0,5,3,0,551,306,10,32,6,1,0,0,17,31,6,0,0,0,11429
3099,2018-09,Kentucky,393160,0,6603,6014,300,448,1,25,12,0,1522,1235,3,8,5,0,0,0,25,23,0,0,1,0,409385
3100,2018-09,Louisiana,3102,484,8654,9546,699,607,1,10,13,2,992,903,2,0,0,0,0,0,22,14,7,0,0,0,25058
3101,2018-09,Maine,518,0,2678,4102,184,188,1,0,0,0,93,117,3,11,8,0,0,0,7,15,1,0,0,0,7926
3102,2018-09,Mariana Islands,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3103,2018-09,Maryland,1948,0,3413,4397,100,29,0,6,3,0,75,115,0,62,26,0,0,0,0,27,34,1,1,0,10237
3104,2018-09,Massachusetts,9704,0,3518,2407,393,166,17,1,0,1,8,4,0,2,0,1,0,0,38,39,19,2,0,0,16320
3105,2018-09,Michigan,16189,17,7630,9887,446,155,0,1,4,0,13,254,0,102,17,1,0,0,21,42,2,0,0,0,34781
3106,2018-09,Minnesota,24667,2708,3801,10997,359,217,0,0,0,0,114,387,4,34,7,0,0,0,16,23,4,0,1,0,43339
3107,2018-09,Mississippi,2074,0,6470,6042,330,331,0,15,15,0,1391,972,2,13,0,0,0,0,12,9,5,1,1,0,17683
3108,2018-09,Missouri,1867,0,15226,12816,1270,998,0,11,4,0,1433,1012,8,191,27,2,0,0,66,58,8,5,3,0,35005
3109,2018-09,Montana,1051,0,2326,4565,176,276,6,3,14,0,399,887,1,27,11,0,0,0,7,18,0,2,1,0,9770
3110,2018-09,Nebraska,2923,98,83,1547,17,3,0,0,0,0,7,59,1,10,4,0,0,0,0,11,0,0,0,0,4763
3111,2018-09,Nevada,1730,0,3714,2111,284,224,0,0,0,0,287,136,0,0,0,0,0,0,0,0,0,0,0,0,8486
3112,2018-09,New Hampshire,1339,0,4150,3161,163,4,88,0,1,0,0,14,1,78,7,1,0,0,0,2,0,0,0,0,9009
3113,2018-09,New Jersey,0,0,3511,2480,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6138
3114,2018-09,New Mexico,891,0,4596,3985,437,259,0,6,6,0,430,476,1,45,0,0,0,0,10,13,3,0,2,0,11160
3115,2018-09,New York,2763,1696,7755,15014,1017,184,0,0,1,0,56,30,7,29,56,0,6,2,345,377,15,10,9,2,29374
3116,2018-09,North Carolina,15458,0,958,8836,700,178,0,15,10,0,1815,1545,7,0,0,0,9,3,10,25,2,0,1,0,29572
3117,2018-09,North Dakota,382,0,1336,3135,100,64,8,3,2,0,57,107,1,0,0,0,0,0,5,24,2,0,0,0,5226
3118,2018-09,Ohio,10640,579,17460,13312,1110,868,0,15,10,0,1019,553,5,46,6,3,0,0,37,29,3,0,3,0,45698
3119,2018-09,Oklahoma,1096,0,8158,7776,921,826,7,16,9,1,1776,1448,7,0,0,0,0,0,58,42,16,1,2,0,22160
3120,2018-09,Oregon,4049,50,11763,10604,0,7,3,0,0,0,0,0,0,107,61,0,0,0,0,0,0,0,0,0,26644
3121,2018-09,Pennsylvania,20170,0,36793,12563,36,0,232,0,0,0,0,0,0,500,126,0,0,0,0,0,0,0,0,0,70420
3122,2018-09,Puerto Rico,0,0,2155,197,97,23,0,0,0,0,11,3,1,0,0,0,0,0,0,0,0,2,1,0,2490
3123,2018-09,Rhode Island,0,0,738,562,111,160,0,0,0,0,2,1,0,7,15,6,0,0,14,2,1,2,0,0,1621
3124,2018-09,South Carolina,6193,186,6680,4748,501,288,0,8,7,2,904,538,7,60,10,1,0,0,10,14,1,1,0,0,20159
3125,2018-09,South Dakota,1054,1,1975,3564,184,146,0,2,0,0,129,203,1,0,0,0,0,0,8,29,9,0,0,0,7305
3126,2018-09,Tennessee,14255,0,18721,11942,1167,0,0,0,0,0,0,0,0,42,6,1,0,0,0,0,0,0,0,0,46134
3127,2018-09,Texas,39254,0,33746,33087,2907,2167,2,69,47,6,5966,3820,42,37,3,0,0,0,92,96,17,2,5,1,121366
3128,2018-09,Utah,10846,172,2678,3400,274,0,0,0,2,0,253,367,0,158,48,23,0,0,0,0,0,0,0,0,18221
3129,2018-09,Vermont,0,0,1486,1853,114,120,0,0,0,0,2,2,0,0,0,0,0,0,5,6,2,0,0,0,3590
3130,2018-09,Virgin Islands,77,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
3131,2018-09,Virginia,2169,17,16923,12040,2448,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,33627
3132,2018-09,Washington,11446,47,13517,11021,1953,575,0,16,14,1,1139,1053,11,441,103,6,0,0,782,666,64,6,13,0,42874
3133,2018-09,West Virginia,1973,0,4914,5918,248,324,7,9,9,0,930,1019,0,17,0,0,0,0,22,20,1,0,0,0,15411
3134,2018-09,Wisconsin,7944,0,11254,12707,762,50,0,0,1,4,117,234,2,75,22,1,0,0,0,21,0,0,0,0,33194
3135,2018-09,Wyoming,564,5,1545,2235,121,111,2,4,6,0,165,211,0,0,0,0,0,0,8,10,0,1,0,0,4988
3136,2018-08,Alabama,22465,0,5991,5741,218,274,0,12,6,1,1386,1063,5,0,0,0,0,0,39,25,1,0,0,0,37227
3137,2018-08,Alaska,218,0,2593,3057,220,181,0,5,0,0,208,188,1,54,43,0,0,0,17,31,1,0,1,0,6818
3138,2018-08,Arizona,12014,455,10833,6987,887,693,0,18,5,1,1350,665,7,160,20,1,0,0,30,17,4,1,1,0,34149
3139,2018-08,Arkansas,5684,690,4809,5590,226,342,95,14,17,0,1366,1628,2,0,0,0,0,0,20,13,6,0,0,0,20502
3140,2018-08,California,38687,0,34617,25666,3117,0,0,0,0,0,500,418,14,0,0,0,0,0,0,0,0,0,0,0,103019
3141,2018-08,Colorado,10004,0,16160,12392,1062,971,0,0,0,0,0,0,0,287,44,2,0,0,0,0,0,0,0,0,40922
3142,2018-08,Connecticut,7057,466,4519,1690,605,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14338
3143,2018-08,Delaware,173,0,1262,1162,85,58,0,1,1,1,20,12,0,43,0,0,0,0,67,27,2,0,0,0,2914
3144,2018-08,District of Columbia,235,0,91,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329
3145,2018-08,Florida,17524,0,44227,15734,3176,1935,7,92,33,0,4175,1495,3,810,91,3,0,0,164,103,20,62,56,1,89711
3146,2018-08,Georgia,17288,0,10894,7419,431,486,0,26,14,1,2121,1305,8,0,0,0,0,0,28,21,4,0,0,0,40046
3147,2018-08,Guam,0,0,84,37,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
3148,2018-08,Hawaii,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1129
3149,2018-08,Idaho,5550,3,3374,3899,254,185,0,8,12,0,421,535,0,38,6,0,0,0,10,15,1,0,1,0,14312
3150,2018-08,Illinois,14583,199766,17992,9858,0,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242864
3151,2018-08,Indiana,31327,0,15764,10339,1252,698,10,5,6,2,571,542,12,39,3,0,0,0,77,43,16,1,3,2,60712
3152,2018-08,Iowa,6819,5279,160,1935,18,6,0,0,0,0,1,52,0,17,8,1,0,0,1,9,0,0,0,0,14306
3153,2018-08,Kansas,1902,6,4500,4505,365,299,0,6,2,1,642,383,9,33,3,0,0,0,15,17,1,0,1,0,12690
3154,2018-08,Kentucky,393679,0,7250,6241,306,490,4,18,25,0,2022,1681,3,4,0,0,0,0,30,45,1,0,1,0,411800
3155,2018-08,Louisiana,2866,20,9103,8745,693,619,3,9,13,0,1218,926,4,0,0,0,0,0,26,21,5,2,0,0,24273
3156,2018-08,Maine,466,0,2835,2946,236,138,0,0,1,0,138,132,2,17,10,0,0,0,18,10,1,1,0,0,6951
3157,2018-08,Mariana Islands,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
3158,2018-08,Maryland,2612,0,4148,4001,103,34,0,4,0,0,78,121,7,54,24,0,0,0,0,30,62,2,1,0,11281
3159,2018-08,Massachusetts,10497,0,4322,2396,428,221,5,0,0,2,3,8,1,0,1,0,0,0,50,30,8,2,1,0,17975
3160,2018-08,Michigan,19265,6,8110,7973,440,156,0,0,5,1,11,260,1,95,16,0,0,0,21,17,4,0,0,0,36381
3161,2018-08,Minnesota,28585,0,3773,8142,312,189,0,1,2,0,135,343,0,22,12,0,0,0,13,16,3,0,0,0,41548
3162,2018-08,Mississippi,2496,0,7489,6695,320,394,0,30,17,0,1782,1268,4,7,1,0,0,0,17,17,6,2,0,0,20545
3163,2018-08,Missouri,1381,0,16706,13657,1371,1004,0,14,6,0,1818,1174,5,253,24,5,0,0,124,117,9,3,3,0,37674
3164,2018-08,Montana,1069,0,2617,3805,162,218,13,5,11,0,489,842,0,34,8,2,0,0,14,17,2,0,1,0,9309
3165,2018-08,Nebraska,2744,16,95,1493,16,7,0,0,0,1,11,50,0,8,2,0,0,0,0,13,0,0,0,0,4456
3166,2018-08,Nevada,2104,0,4164,2137,271,198,0,0,0,0,328,147,0,0,1,0,0,0,0,0,0,0,0,0,9350
3167,2018-08,New Hampshire,1431,0,4382,2960,139,1,13,0,1,0,0,8,0,59,3,3,0,0,0,5,0,0,0,0,9005
3168,2018-08,New Jersey,0,0,4069,2968,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216
3169,2018-08,New Mexico,796,0,5303,4077,421,293,0,7,6,0,523,532,4,60,0,0,0,0,1,13,0,0,2,0,12038
3170,2018-08,New York,2942,2500,8314,11362,970,193,0,0,0,2,55,25,5,29,49,1,3,2,392,262,18,12,9,0,27145
3171,2018-08,North Carolina,22956,0,1180,10190,738,217,0,11,13,1,2354,2068,9,0,0,0,7,4,10,35,4,0,3,0,39800
3172,2018-08,North Dakota,546,0,1284,2475,102,79,14,3,4,0,89,96,0,0,0,0,0,0,5,2,1,0,0,0,4700
3173,2018-08,Ohio,14802,482,18482,12449,1181,894,0,11,4,0,1236,602,7,63,10,5,0,0,29,27,1,1,2,1,50289
3174,2018-08,Oklahoma,8,0,9823,8558,981,849,9,20,13,1,2064,1711,5,0,0,0,0,0,83,47,11,2,4,1,24190
3175,2018-08,Oregon,4732,31,11938,8751,0,10,3,0,0,0,0,0,0,130,51,2,0,0,0,0,0,0,0,0,25648
3176,2018-08,Pennsylvania,23896,0,38142,11911,48,0,213,0,0,0,0,0,0,590,143,1,0,0,0,0,0,0,0,0,74944
3177,2018-08,Puerto Rico,0,0,2414,247,90,42,0,0,0,0,13,7,0,0,0,0,0,0,1,0,0,1,1,0,2816
3178,2018-08,Rhode Island,0,0,911,589,66,124,0,0,0,0,4,1,0,7,2,7,0,0,10,9,0,2,1,0,1733
3179,2018-08,South Carolina,10452,76,8135,5763,513,375,2,5,12,1,1134,663,1,93,9,0,0,0,26,19,0,0,1,0,27280
3180,2018-08,South Dakota,1426,0,2012,3041,155,139,0,4,1,1,170,192,1,0,0,0,0,0,4,6,3,0,0,1,7156
3181,2018-08,Tennessee,17141,0,20996,13165,1112,0,0,0,0,0,0,0,0,57,9,3,0,0,0,0,0,0,0,0,52483
3182,2018-08,Texas,45037,0,37819,35212,2934,2323,2,77,40,1,6819,4157,47,47,3,0,0,0,92,97,9,8,1,2,134727
3183,2018-08,Utah,15480,355,2650,2996,254,0,0,1,0,0,299,344,0,176,53,26,0,0,0,0,0,0,0,0,22634
3184,2018-08,Vermont,0,0,1336,1251,99,75,2,0,0,0,2,4,1,0,0,0,0,0,5,6,0,0,0,0,2781
3185,2018-08,Virgin Islands,27,0,27,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
3186,2018-08,Virginia,1786,7,18729,11694,2329,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,34578
3187,2018-08,Washington,13560,46,14615,9761,1874,552,1,16,10,4,1347,1042,13,464,103,4,0,0,793,592,51,9,9,1,44867
3188,2018-08,West Virginia,2248,0,4986,4987,265,375,14,14,15,0,1158,1240,0,6,2,1,0,0,27,26,2,0,0,0,15366
3189,2018-08,Wisconsin,9330,2,11118,10987,697,41,0,0,2,3,141,277,3,69,41,3,0,0,0,18,0,0,0,0,32732
3190,2018-08,Wyoming,279,0,1570,2059,87,99,0,0,4,0,125,205,3,0,0,0,0,0,6,8,0,0,0,0,4445
3191,2018-07,Alabama,20642,0,5110,4540,222,222,0,9,7,0,1011,734,4,0,0,0,0,0,37,31,1,1,0,1,32572
3192,2018-07,Alaska,307,0,2391,2195,180,182,0,0,2,0,199,128,1,57,35,0,0,0,16,20,1,0,0,0,5714
3193,2018-07,Arizona,6265,484,10166,5848,1020,618,0,11,5,1,1181,527,1,170,15,0,0,0,22,21,4,0,0,0,26359
3194,2018-07,Arkansas,7406,1350,4245,3625,237,289,59,11,14,0,1013,1117,1,0,0,0,0,0,11,17,3,0,1,0,19399
3195,2018-07,California,39153,0,30486,21136,3054,0,0,0,0,0,482,351,10,0,0,0,0,0,0,0,0,0,0,0,94672
